wv,n,k
961.404968,2.581571,0
962.977722,2.580939,0
964.550415,2.580306,0
966.122864,2.579673,0
967.69519,2.57904,0
969.267395,2.578407,0
970.839539,2.577774,0
972.411499,2.57714,0
973.983276,2.576507,0
975.554993,2.575873,0
977.126587,2.57524,0
978.698059,2.574606,0
980.269348,2.573972,0
981.840454,2.573338,0
983.411499,2.572704,0
984.982422,2.57207,0
986.553101,2.571436,0
988.123718,2.570801,0
989.694214,2.570167,0
991.264648,2.569533,0
992.834839,2.568898,0
994.404907,2.568263,0
995.974915,2.567628,0
997.544617,2.566993,0
999.11438,2.566358,0
1013.309937,2.564369,0
1016.72229,2.563951,0
1020.134583,2.563532,0
1023.54718,2.563114,0
1026.959839,2.562695,0
1030.372803,2.562277,0
1033.785767,2.561858,0
1037.198975,2.561439,0
1040.612305,2.56102,0
1044.025757,2.560601,0
1047.439453,2.560182,0
1050.853271,2.559763,0
1054.267212,2.559344,0
1057.681274,2.558924,0
1061.095459,2.558505,0
1064.51001,2.558085,0
1067.924561,2.557666,0
1071.339233,2.557246,0
1074.75415,2.556826,0
1078.169189,2.556406,0
1081.584351,2.555986,0
1084.999756,2.555566,0
1088.415283,2.555146,0
1091.830811,2.554726,0
1095.246582,2.554305,0
1098.662598,2.553885,0
1102.078613,2.553464,0
1105.494873,2.553044,0
1108.911255,2.552623,0
1112.327881,2.552202,0
1115.744385,2.551782,0
1119.161377,2.551361,0
1122.578369,2.55094,0
1125.995361,2.550519,0
1129.41272,2.550097,0
1132.830078,2.549676,0
1136.247681,2.549255,0
1139.665283,2.548833,0
1143.083252,2.548412,0
1146.501221,2.54799,0
1149.919312,2.547568,0
1153.337646,2.547147,0
1156.756104,2.546725,0
1160.174561,2.546303,0
1163.593262,2.545881,0
1167.012085,2.545458,0
1170.431152,2.545036,0
1173.850342,2.544614,0
1177.269531,2.544191,0
1180.688965,2.543769,0
1184.108521,2.543346,0
1187.528198,2.542924,0
1190.947998,2.542501,0
1194.36792,2.542078,0
1197.788086,2.541655,0
1201.208252,2.541232,0
1204.628662,2.540809,0
1208.049194,2.540386,0
1211.469971,2.539962,0
1214.890625,2.539539,0
1218.311646,2.539115,0
1221.732666,2.538692,0
1225.153809,2.538268,0
1228.575195,2.537845,0
1231.996704,2.537421,0
1235.418213,2.536997,0
1238.839966,2.536573,0
1242.261841,2.536149,0
1245.683838,2.535725,0
1249.105957,2.5353,0
1252.528198,2.534876,0
1255.950562,2.534451,0
1259.373169,2.534027,0
1262.795776,2.533602,0
1266.218506,2.533178,0
1269.641479,2.532753,0
1273.064575,2.532328,0
1276.487671,2.531903,0
1279.911011,2.531478,0
1283.334351,2.531053,0
1286.758057,2.530628,0
1290.181641,2.530202,0
1293.605469,2.529777,0
1297.029419,2.529351,0
1300.453369,2.528926,0
1303.877686,2.5285,0
1307.302002,2.528075,0
1310.726318,2.527649,0
1314.151001,2.527223,0
1317.575684,2.526797,0
1321.000488,2.526371,0
1324.425415,2.525944,0
1327.850342,2.525518,0
1331.275635,2.525092,0
1334.700928,2.524666,0
1338.126343,2.524239,0
1341.55188,2.523812,0
1344.977539,2.523386,0
1348.40332,2.522959,0
1351.829224,2.522532,0
1355.255249,2.522105,0
1358.681396,2.521678,0
1362.107666,2.521251,0
1365.533936,2.520824,0
1368.960571,2.520396,0
1372.387085,2.519969,0
1375.813843,2.519542,0
1379.240723,2.519114,0
1382.667725,2.518686,0
1386.094727,2.518259,0
1389.521973,2.517831,0
1392.949219,2.517403,0
1396.376709,2.516975,0
1399.804199,2.516547,0
1403.231812,2.516119,0
1406.659668,2.51569,0
1410.087524,2.515262,0
1413.515503,2.514833,0
1416.943604,2.514405,0
1420.371826,2.513976,0
1423.800171,2.513547,0
1427.228638,2.513119,0
1430.657104,2.51269,0
1434.085815,2.512261,0
1437.514526,2.511832,0
1440.943481,2.511403,0
1444.372437,2.510973,0
1447.801514,2.510544,0
1451.230713,2.510115,0
1454.660034,2.509685,0
1458.089478,2.509256,0
1461.519043,2.508826,0
1464.948608,2.508396,0
1468.378418,2.507967,0
1471.808228,2.507536,0
1475.238159,2.507107,0
1478.668213,2.506676,0
1482.098389,2.506246,0
1485.528564,2.505816,0
1488.958984,2.505386,0
1492.389404,2.504955,0
1495.820068,2.504525,0
1499.250732,2.504094,0
1502.681519,2.503663,0
1506.112427,2.503232,0
1509.543335,2.502802,0
1512.974487,2.502371,0
1516.40564,2.50194,0
1519.836914,2.501508,0
1523.268311,2.501077,0
1526.699829,2.500646,0
1530.13147,2.500215,0
1533.56311,2.499783,0
1536.994873,2.499352,0
1540.426758,2.49892,0
1543.858643,2.498488,0
1547.290771,2.498056,0
1550.7229,2.497624,0
1554.155151,2.497192,0
1557.587646,2.49676,0
1561.02002,2.496328,0
1564.452515,2.495896,0
1567.885254,2.495463,0
1571.317993,2.495031,0
1574.750732,2.494598,0
1578.183716,2.494166,0
1581.616821,2.493733,0
1585.049927,2.4933,0
1588.483154,2.492867,0
1591.916382,2.492435,0
1595.349731,2.492002,0
1598.783203,2.491568,0
1602.216797,2.491135,0
1605.650513,2.490702,0
1609.084229,2.490268,0
1612.518066,2.489835,0
1615.951904,2.489401,0
1619.385986,2.488968,0
1622.820068,2.488534,0
1626.254272,2.4881,0
1629.688599,2.487666,0
1633.122925,2.487232,0
1636.557373,2.486798,0
1639.991943,2.486364,0
1643.426514,2.48593,0
1646.861084,2.485495,0
1650.296143,2.485061,0
1653.730835,2.484626,0
1657.165771,2.484192,0
1660.600952,2.483757,0
1664.035889,2.483322,0
1667.471313,2.482888,0
1670.906494,2.482452,0
1674.342041,2.482017,0
1677.777344,2.481582,0
1681.212891,2.481147,0
1684.648438,2.480712,0
1688.084229,2.480276,0
